"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"ter","18.43","23.05","47.21","2.27","2.46M","4.86M","-25.6%","-0.3%","4.17B","180.7M","128.3M","none","none","none","9.57","0.22","-0.59","11.51","0.92","2.41","106.71","2.00","2.04B","8.02M","42.4M","2.1%","0.4%","Dec 31","none","1.93%","2.44%","3.17","0","162.0M","6.77M","5.3%","4.39M","3.54","1.92M","25.00","27.86","11.44","5.11","120925000.00","6.33"
"tern","2.36","11.35","25.813","1.97","1.38M","2.34M","-50.0%","-32.9%","776.2M","68.4M","36.9M","none","none","none","2.27","-12.20","-0.57","3.89","4.72","5.00","none","2.92","262.2M","-796.3M","-822.5M","none","none","Dec 31","none","-90.12%","-209.84%","3.42","0","322.1M","4.57M","12.4%","3.83M","3.33","1.37M","11.25","12.06","7.20","5.11","18101250.00","2.09"
"tesi","0.313","0.89","1.55","2.44","7,682","4,000","+1.7%","+36.4%","17.3M","19.4M","3.90M","none","none","none","0.31","-0.11","-0.04","0.86","0.01","2.89","none","1.03","15.1M","1.67M","-1.91M","-12.1%","-6.3%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","0.85","1.04","22.35","5.11","1870.00","17.25"
"tesof","5.06","6.22","14.89","1.26","17.6K","32.0K","-24.6%","+1.1%","210.6M","33.9M","28.1M","none","none","none","4.21","0.59","0.09","3.63","2.12","1.48","10.58","1.72","126.4M","28.1M","20.2M","16.0%","15.9%","Dec 31","none","10.84%","16.16%","6.15","0.31","71.6M","5,000","0.0%","0","0.46","11.0K","6.35","6.03","-5.04","5.11","475615.00","-10.14"
"tess","8.00","14.40","24.00","0.94","6,318","11.0K","-39.0%","-18.3%","64.8M","4.50M","2.50M","none","none","none","10.62","0.67","0.20","54.90","none","1.36","21.56","0.26","251.6M","6.92M","3.08M","1.2%","2.8%","Apr 1","none","3.42%","6.62%","2.02","0.16","none","7,000","0.3%","6,000","1.75","4,000","15.30","15.17","-0.85","5.11","24480.00","-5.96"
"teu","7.20","9.61","9.80","none","none","203.0K","none","none","760.2M","79.1M","78.3M","none","none","none","13.22","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","9.23","9.40","1.84","5.11","635947.00","-3.26"
"teva","48.50","61.80","76.50","-0.10","1.22M","804.0K","+6.2%","+42.4%","7.91B","127.9M","115.1M","none","none","none","9.46","1.85","0.58","14.60","none","6.53","33.44","4.23","2.03B","321.1M","256.5M","12.6%","16.3%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","61.20","58.50","-4.41","5.11","71591760.00","-9.52"
"tex","12.00","16.21","24.50","1.17","123.6K","116.0K","+34.4%","+80.2%","492.3M","30.4M","17.3M","none","none","none","16.43","0.78","-0.41","66.44","9.70","0.99","20.86","0.24","1.82B","152.6M","21.6M","1.2%","6.2%","Dec 31","none","1.05%","4.95%","2.25","2.35","260.8M","1.60M","9.2%","1.29M","14.13","113.0K","16.59","18.44","11.15","5.11","1031898.00","6.05"
"tfce","0.50","1.28","2.88","1.27","16.2K","20.0K","+2.4%","+37.3%","14.7M","11.5M","7.20M","none","none","none","4.41","0.46","0.13","4.49","0.05","0.29","2.81","0.28","53.5M","28.5M","5.43M","10.1%","13.1%","Dec 31","none","2.13%","11.42%","none","3.78","530.0K","15.0K","0.2%","15.0K","1.07","14.0K","1.50","1.40","-6.67","5.11","6150.00","-11.77"
"tfco","5.25","7.74","9.60","0.09","4,909","5,000","-14.0%","+15.3%","35.8M","4.62M","1.90M","none","none","none","8.09","-0.10","0.20","17.36","0.20","0.96","none","0.45","80.1M","1.46M","-423.0K","-0.5%","0.3%","Sep 30","none","-0.66%","-1.15%","2.38","0.39","928.0K","0","none","0","none","4,000","","7.10","0.00","5.11","0.00","-5.11"
"tff","0.65","1.12","1.375","2.54","10.0K","12.0K","+5.4%","+41.3%","14.6M","13.0M","6.90M","none","none","none","0.40","-0.03","0.01","1.14","0.01","2.82","none","0.98","15.0M","21.0K","-372.0K","-2.5%","-1.3%","Dec 31","none","-4.34%","-7.27%","2.26","0.30","186.0K","0","none","0","none","7,000","","1.39","0.00","5.11","0.00","-5.11"
"tfg","11.25","12.00","12.75","0.23","1,136","0","+3.2%","+38.4%","138.4M","11.5M","10.8M","none","none","none","0.54","-0.23","-0.11","0.69","1.26","22.44","none","17.39","7.91M","-1.84M","-2.61M","-38.2%","-52.1%","Dec 30","none","none","none","none","none","none","none","none","none","none","none","12.00","12.50","4.17","5.11","0.00","-0.94"
"tfh","0.25","1.45","1.688","-0.80","3,727","5,000","+286.7%","+418.5%","4.75M","3.28M","2.30M","none","none","none","5.08","0.40","0.14","4.74","0.14","0.28","3.65","0.31","17.0M","1.63M","1.44M","8.4%","4.1%","Dec 31","none","1.46%","7.79%","1.07","4.51","451.0K","0","none","0","none","10.0K","1.50","2.50","66.67","5.11","17100.00","61.56"
"tfin","6.188","8.15","8.50","0.29","2,409","2,000","+16.4%","+56.1%","34.1M","4.18M","2.10M","0.20","2.45%","none","11.07","0.87","0.23","10.24","3.57","0.74","9.39","0.80","40.3M","none","3.42M","8.5%","none","Dec 31","none","0.62%","8.20%","none","none","none","none","none","none","none","none","8","8.30","3.75","5.11","31200.00","-1.36"
"tfn","0.188","2.00","2.09","0.53","1,909","5,000","+166.7%","+257.6%","8.56M","4.28M","900.0K","none","none","none","0.96","-0.57","-0.30","3.37","0.15","2.08","none","0.59","14.4M","2.26M","-2.44M","-16.9%","-18.5%","Dec 31","none","-11.88%","-43.99%","none","0.49","660.0K","0","none","0","none","2,000","2.10","2.10","0.00","5.11","5250.00","-5.11"
"tfr","1.21","1.86","7.188","1.92","7,909","3,000","-73.4%","-64.4%","23.1M","12.4M","5.10M","none","none","none","5.03","-1.46","-0.21","15.13","0.12","0.37","none","0.12","190.8M","-6.62M","-18.2M","-9.5%","-3.2%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","1.80","1.99","10.56","5.11","1620.00","5.45"
"tfs","10.66","15.51","35.75","2.02","158.8K","166.0K","-53.7%","-37.9%","331.1M","21.3M","17.9M","none","none","none","10.55","-0.60","-0.19","5.66","6.98","1.47","none","2.74","123.6M","-22.7M","-12.6M","-10.2%","-19.5%","Dec 31","none","-4.81%","-5.33%","10.55","0.01","149.2M","1.97M","11.0%","1.43M","10.03","196.0K","15.60","15.60","0.00","5.11","1237080.00","-5.11"
"tfsm","0.09","0.34","6.125","6.04","175.1K","212.0K","-93.9%","-91.8%","15.1M","44.5M","40.1M","none","none","none","1.67","-19.83","-0.87","2.86","0.32","0.20","none","0.12","119.5M","-655.5M","-836.9M","none","none","Dec 31","none","-167.24%","-188.44%","1.25","0.00","14.4M","418.0K","1.0%","419.0K","3.12","134.0K","0.33","0.221","-33.03","5.11","95502.00","-38.14"
"tfx","33.813","40.00","50.99","0.68","145.1K","146.0K","+17.6%","+57.8%","1.55B","38.8M","34.2M","0.68","1.70%","none","19.05","2.93","0.56","48.30","1.22","2.10","13.67","0.83","1.89B","272.6M","114.5M","6.1%","8.9%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","40.44","42.40","4.85","5.11","4561632.00","-0.26"
"tg","14.688","17.75","21.96","0.81","41.5K","37.0K","-6.0%","+26.1%","676.3M","38.1M","21.9M","0.16","0.90%","none","12.73","0.83","-0.03","20.77","1.94","1.39","21.26","0.85","802.4M","66.9M","32.4M","4.0%","5.9%","Dec 31","none","3.51%","6.40%","2.62","0.55","74.1M","341.0K","1.6%","402.0K","5.25","65.0K","","17.30","0.00","5.11","0.00","-5.11"
"tgal","1.00","1.30","4.50","2.54","32.4K","30.0K","-57.6%","-43.1%","16.4M","12.6M","10.1M","none","none","none","2.08","-0.14","-0.20","2.37","0.72","0.62","none","0.55","29.7M","-5.85M","-1.61M","-5.4%","-18.4%","Mar 31","none","none","none","none","none","none","none","none","none","none","none","1.20","1.32","10.00","5.11","51360.00","4.89"
"tgc","7.619","10.10","15.219","1.31","11.5K","4,000","+17.8%","+58.0%","103.8M","10.3M","4.90M","none","none","none","1.43","-0.22","-0.04","0.62","0.17","7.07","none","16.24","6.10M","-742.0K","-2.11M","-29.4%","-29.4%","Dec 31","none","-7.44%","-18.70%","0.74","0.46","1.73M","1,000","0.0%","1,000","0.06","16.0K","10.10","9.45","-6.44","5.11","27270.00","-11.54"
"tgci","0.15","0.73","1.59","0.34","1,545","0","-16.6%","+11.9%","1.77M","2.43M","1.00M","none","none","none","-0.08","-0.92","-0.19","3.47","0.57","none","none","0.21","8.11M","393.0K","-2.15M","-18.2%","-15.7%","Dec 31","none","-25.18%","-290.31%","1.04","0.07","1.37M","1,000","0.1%","0","1.00","1,000","0.73","0.56","-23.29","5.11","0.00","-28.39"
"tgen","1.45","2.70","12.25","0.96","107.6K","96.0K","-72.3%","-62.9%","119.1M","44.1M","22.5M","none","none","none","0.92","-1.28","-0.14","0.35","0.60","2.94","none","7.75","14.6M","-44.5M","-50.9M","none","none","Dec 31","none","-63.87%","-120.24%","2.78","0.09","26.6M","142.0K","0.6%","140.0K","1.51","94.0K","2.90","2.68","-7.59","5.11","178930.00","-12.69"
"tgg","5.281","6.18","6.60","0.22","46.1K","41.0K","+9.9%","+47.3%","134.1M","21.7M","21.5M","0.48","7.77%","none","6.54","0.21","0.24","0.60","none","0.94","28.88","10.31","13.1M","11.7M","4.64M","35.5%","89.2%","Aug 31","none","3.10%","3.15%","none","0","none","24.0K","0.1%","42.0K","0.57","42.0K","6.20","6.19","-0.16","5.11","177320.00","-5.27"
"tgh","46.90","61.39","81.50","0.38","209.8K","216.0K","-11.2%","+19.1%","2.20B","35.9M","34.5M","none","none","none","27.00","2.97","0.71","72.77","49.40","2.27","20.65","0.84","2.79B","197.3M","113.9M","4.2%","6.2%","Dec 31","none","4.75%","11.53%","2.13","0.31","1.77B","875.0K","2.5%","832.0K","4.01","218.0K","61.71","64.65","4.76","5.11","12761628.00","-0.34"
"tgi","21.60","25.69","50.00","0.61","119.5K","90.0K","-24.3%","+1.5%","406.6M","15.8M","7.70M","none","none","none","26.28","3.13","0.63","42.65","0.39","0.98","8.20","0.60","615.0M","112.1M","44.8M","7.3%","14.9%","Mar 31","none","none","none","none","none","none","none","none","none","none","none","25.85","30.10","16.44","5.11","1481205.00","11.34"
"tgic","26.00","32.95","40.14","0.29","40.0K","35.0K","+12.7%","+51.1%","451.1M","13.7M","8.80M","none","none","none","17.39","2.84","0.73","6.81","none","1.90","11.62","4.83","94.8M","none","39.5M","41.6%","60.0%","Dec 31","none","11.47%","18.58%","none","0.14","none","34.0K","0.4%","40.0K","0.76","45.0K","33.70","35.16","4.33","5.11","812170.00","-0.77"
"tgis","1.66","3.00","8.438","0.78","10.1K","14.0K","-60.0%","-46.4%","12.5M","4.17M","2.30M","none","none","none","5.41","-0.24","-0.78","14.43","1.90","0.55","none","0.21","61.1M","7.02M","-969.0K","-1.6%","8.4%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","3","2","-33.33","5.11","15000.00","-38.44"
"tgs","4.45","4.48","8.688","0.54","14.2K","8,000","-47.7%","-29.8%","3.56B","794.5M","531.3M","none","none","none","1.40","0.17","0.05","0.63","0.02","3.20","26.35","7.15","497.5M","333.0M","134.7M","27.1%","62.3%","Dec 31","none","6.27%","12.48%","0.43","0.94","13.9M","27.0K","0.0%","46.0K","2.46","11.0K","4.68","4.57","-2.35","5.11","50076.00","-7.46"
"tgt","24.938","31.15","40.43","1.10","3.63M","3.66M","+13.0%","+51.6%","28.1B","901.7M","892.7M","0.22","0.71%","none","7.76","1.43","0.30","42.06","0.89","4.01","21.86","0.74","38.2B","3.54B","1.29B","3.4%","5.5%","Feb 3","none","none","none","none","none","none","none","none","none","none","none","32.19","37.54","16.62","5.11","179204949.00","11.51"
"tgx","4.25","8.90","14.20","0.96","86.5K","61.0K","+80.2%","+141.7%","263.9M","29.7M","28.5M","none","none","none","4.35","0.52","0.11","1.63","1.64","2.04","17.02","5.46","49.2M","28.1M","15.8M","32.0%","46.4%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","9.30","8.85","-4.84","5.11","388740.00","-9.94"
"thc","35.50","57.52","62.78","0.40","2.02M","2.38M","+53.4%","+105.7%","18.7B","325.5M","263.6M","none","none","none","16.17","2.27","0.67","37.76","0.52","3.56","25.39","1.52","12.5B","2.21B","748.0M","6.0%","13.2%","May 31","none","5.68%","15.47%","1.56","0.83","169.0M","5.89M","2.2%","5.45M","3.45","1.71M","57.42","60.00","4.49","5.11","67784310.00","-0.61"
"thdo","1.438","1.77","9.00","1.28","322.2K","304.0K","-38.4%","-17.4%","84.5M","47.7M","27.2M","none","none","none","0.68","-1.11","-0.20","1.62","0.17","2.60","none","1.09","76.1M","-43.2M","-52.0M","-68.3%","-56.8%","Mar 31","none","-80.40%","-108.57%","2.47","0","8.10M","701.0K","2.6%","1.17M","2.80","250.0K","1.66","2.30","38.55","5.11","654704.00","33.45"
"ther","22.93","25.80","26.91","none","none","403.0K","none","none","982.7M","38.1M","6.00M","none","none","none","-15.71","-18.21","-3.85","6.83","8.41","none","none","3.77","30.5M","-50.4M","-82.2M","none","none","Dec 31","none","-93.04%","none","1.95","0.20","45.2M","none","none","none","none","none","24.95","23.20","-7.01","5.11","2377735.00","-12.12"
"thff","27.50","39.20","48.50","0.14","2,727","3,000","+38.8%","+86.1%","268.7M","6.86M","6.60M","1.12","2.86%","none","30.61","3.51","0.92","none","8.94","1.28","11.17","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","39.42","41.23","4.59","5.11","86724.00","-0.51"
"thk","1.875","2.30","2.80","0.33","227","0","-16.4%","+12.2%","11.7M","5.11M","2.50M","none","none","none","1.27","-0.81","-0.16","none","0.91","1.81","none","none","0","-4.40M","-4.13M","none","none","Dec 31","none","-46.06%","-48.06%","none","0","4.64M","0","none","0","none","1,000","2.30","1.94","-15.65","5.11","0.00","-20.76"
"thm","1.50","1.65","5.00","-0.08","636","3,000","-66.6%","-55.2%","1.62M","985.0K","400.0K","none","none","none","3.55","-0.87","-0.47","22.59","0.08","0.47","none","0.07","22.4M","709.0K","-858.0K","-3.8%","0.1%","July 31","none","-6.69%","-20.92%","1.56","1.74","79.0K","0","none","2,000","none","0","1.65","1.45","-12.12","5.11","0.00","-17.23"
"tho","19.063","35.00","35.75","0.72","11.3K","15.0K","+77.2%","+137.7%","417.1M","11.9M","4.60M","0.08","0.23%","none","18.47","2.23","0.70","69.03","9.00","1.90","15.71","0.51","826.9M","43.9M","26.7M","3.2%","4.7%","July 31","none","9.25%","12.93%","2.73","0","107.2M","191.0K","4.2%","195.0K","21.22","9,000","34.75","38.00","9.35","5.11","417000.00","4.25"
"thor","6.375","19.50","21.60","none","549.4K","848.0K","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","19.50","17","-12.82","5.11","4510350.00","-17.93"
"thqi","15.563","49.80","62.00","1.17","1.10M","1.62M","+149.8%","+235.0%","1.09B","21.9M","17.9M","none","none","none","6.89","1.31","0.14","16.36","1.74","7.23","38.07","3.04","373.5M","49.2M","29.1M","7.8%","12.0%","Dec 31","none","14.40%","20.67%","4.13","0","41.1M","2.70M","15.1%","2.19M","3.98","677.0K","50.95","57.29","12.44","5.11","43867950.00","7.34"
"thrd","13.50","20.00","23.75","0.38","3,000","1,000","+42.9%","+91.6%","54.5M","2.72M","1.40M","0.60","3.00%","none","23.15","2.05","0.43","18.04","38.83","0.86","9.74","1.11","47.7M","none","5.42M","11.4%","41.1%","Dec 31","none","0.77%","10.02%","none","none","95.8M","16.0K","1.1%","16.0K","3.20","5,000","20","20.75","3.75","5.11","8000.00","-1.36"
"tht","5.625","8.50","9.95","0.07","955","0","+41.7%","+90.0%","46.9M","5.51M","1.50M","none","none","none","10.81","1.04","0.35","17.92","2.16","0.79","8.16","0.47","99.2M","18.2M","5.77M","5.8%","12.2%","Sep 30","none","4.48%","10.22%","3.72","1.00","11.9M","0","none","0","none","1,000","8.50","8.50","0.00","5.11","0.00","-5.11"
"thth","0.18","0.25","2.469","1.01","25.6K","41.0K","-88.4%","-84.5%","3.65M","14.6M","10.6M","none","none","none","0.74","-2.34","-0.09","4.44","none","0.34","none","0.06","42.4M","-7.83M","-13.3M","-24.7%","-26.2%","Dec 31","none","-39.36%","-103.85%","0.76","0.78","none","11.0K","0.1%","8,000","0.52","21.0K","0.21","0.17","-19.05","5.11","1848.00","-24.15"
"thtl","7.50","9.189","10.40","0.41","11.2K","3,000","+17.6%","+57.7%","61.9M","6.74M","5.50M","0.32","3.48%","none","12.47","0.67","0.20","6.97","0.35","0.74","13.76","1.32","45.7M","none","4.36M","9.6%","37.3%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","9.03","9.24","2.33","5.11","68628.00","-2.78"
"thv","0.188","0.95","1.70","1.95","9,045","3,000","+90.0%","+154.8%","7.36M","7.74M","1.90M","none","none","none","5.01","0.07","0.02","10.91","0.22","0.19","12.84","0.09","95.3M","2.44M","696.0K","-6.2%","-1.9%","Dec 31","none","-8.01%","1.97%","0.95","0.37","1.68M","0","none","0","none","16.0K","0.95","0.70","-26.32","5.11","0.00","-31.42"
"thx","22.20","31.25","39.75","0.83","40.6K","62.0K","+28.5%","+72.4%","948.6M","30.4M","7.00M","none","none","none","16.75","4.83","0.73","13.30","0.13","1.87","6.47","2.35","404.3M","335.7M","146.5M","36.2%","58.5%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","30.75","30.45","-0.98","5.11","2745975.00","-6.08"
"ti","59.65","82.55","128.70","0.94","13.5K","10.0K","-28.7%","-4.4%","60.3B","731.0M","437.0M","none","none","none","30.91","2.47","1.28","35.67","4.55","2.67","33.48","2.31","26.4B","11.2B","1.82B","10.1%","23.2%","Dec 31","none","5.50%","9.15%","0.60","0.92","3.38B","84.0K","0.0%","83.0K","6.00","14.0K","84.80","84.50","-0.35","5.11","729280.00","-5.46"
"tibb","9.00","11.65","15.20","0.01","1,091","0","+9.6%","+47.0%","45.8M","3.93M","2.90M","0.43","3.69%","none","6.96","0.92","0.22","8.45","3.38","1.67","12.64","1.38","34.3M","none","3.74M","10.9%","none","Dec 31","none","0.84%","13.80%","none","none","none","none","none","none","none","none","11.50","11.25","-2.17","5.11","16100.00","-7.28"
"tibx","5.07","8.44","77.50","3.47","1.39M","852.0K","-85.9%","-81.1%","1.68B","198.8M","47.7M","none","none","none","3.81","-0.14","0.05","1.67","3.23","2.21","none","5.05","329.6M","9.12M","-26.4M","-8.0%","-19.7%","Nov 30","none","-3.22%","-3.64%","7.97","0","641.5M","5.45M","11.4%","4.17M","3.78","1.44M","8.75","12.59","43.89","5.11","4984000.00","38.78"
"tie","2.35","3.15","14.40","1.58","218.3K","276.0K","-55.4%","-40.2%","100.4M","31.9M","10.2M","none","none","none","11.85","0.68","0.14","17.10","0.78","0.27","4.61","0.18","558.8M","80.4M","23.9M","5.6%","6.2%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","","3.04","0.00","5.11","0.00","-5.11"
"tier","4.438","16.00","17.05","0.17","185.8K","310.0K","+166.7%","+257.6%","209.2M","13.1M","6.70M","none","none","none","5.71","0.41","0.09","9.08","1.73","2.80","39.02","1.76","118.4M","15.0M","5.32M","4.5%","6.7%","Sep 30","none","5.35%","7.50%","3.51","0.12","22.6M","14.0K","0.2%","19.0K","0.05","270.0K","16.47","17.30","5.04","5.11","4761477.00","-0.07"
"tif","19.90","23.39","43.563","1.59","1.24M","977.0K","-44.1%","-25.0%","3.42B","146.1M","125.6M","0.16","0.68%","none","6.68","1.24","0.24","10.92","0.77","3.50","18.89","2.14","1.66B","377.7M","187.8M","11.3%","19.4%","Jan 31","none","12.48%","20.80%","3.19","0.34","112.7M","7.36M","5.9%","7.18M","8.81","835.0K","23.60","28.80","22.03","5.11","31522520.00","16.93"
"tiga","0.24","0.27","4.625","none","49.2K","108.0K","-91.7%","-88.9%","6.06M","22.5M","15.7M","none","none","none","-0.37","-4.19","-0.21","0.75","1.07","none","none","0.36","17.6M","-79.7M","-96.4M","none","none","Dec 31","none","-125.90%","-315.62%","1.59","none","24.8M","309.0K","2.0%","330.0K","7.19","43.0K","0.30","0.29","-3.33","5.11","8130.00","-8.44"
"tii","19.875","23.23","29.50","0.64","11.7K","9,000","+12.6%","+51.0%","352.7M","15.2M","9.10M","0.34","1.46%","none","14.99","1.80","0.42","11.85","0.61","1.55","12.91","1.96","185.5M","55.6M","28.2M","15.2%","25.7%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","23.50","26.60","13.19","5.11","239700.00","8.09"
"tiii","0.40","0.44","1.906","0.92","11.8K","9,000","-69.7%","-59.4%","5.14M","11.7M","9.80M","none","none","none","1.82","-0.65","-0.06","3.17","0.02","0.24","none","0.14","39.3M","-5.88M","-7.54M","-19.2%","-19.3%","June 29","none","none","none","none","none","none","none","none","none","none","none","0.44","0.59","34.09","5.11","1364.00","28.99"
"timbz","2.25","2.45","9.00","0.40","26.9K","17.0K","-61.9%","-49.0%","31.5M","12.9M","5.30M","2.00","81.63%","none","3.33","-1.91","-0.66","4.39","0.05","0.74","none","0.56","56.5M","24.3M","-24.5M","-44.3%","-4.9%","Dec 31","none","-8.30%","-38.02%","0.11","5.45","620.0K","0","none","0","none","32.0K","","2","0.00","5.11","0.00","-5.11"
"tin","40.35","49.99","62.15","0.84","263.2K","214.0K","+14.1%","+53.0%","2.46B","49.3M","34.0M","1.28","2.56%","none","37.61","2.44","0.90","86.22","5.07","1.33","20.48","0.58","4.24B","286.0M","120.0M","2.8%","6.9%","Dec 30","none","none","none","none","none","none","none","none","none","none","none","51.11","57.14","11.80","5.11","15951431.00","6.69"
"tisa","0.99","1.40","4.813","0.70","3,864","2,000","-70.5%","-60.5%","8.54M","6.10M","3.40M","none","none","none","2.41","-0.95","-0.02","1.82","2.12","0.58","none","0.77","11.4M","-6.81M","-6.12M","-53.6%","-64.0%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","1.40","2.80","100.00","5.11","3500.00","94.89"
"tivo","2.75","5.50","17.75","2.60","352.2K","451.0K","-61.1%","-47.8%","240.1M","43.7M","16.2M","none","none","none","-0.07","-6.40","-0.82","0.27","0.92","none","none","20.76","10.7M","-256.5M","-256.5M","none","none","Jan 31","none","-133.37%","-506.96%","1.68","none","40.3M","5.98M","36.9%","4.31M","11.09","539.0K","5.51","5.21","-5.44","5.11","1597349.00","-10.55"
"tiwi","0.25","0.32","52.50","2.31","12.8K","48.0K","-99.4%","-99.2%","5.22M","16.3M","10.5M","none","none","none","-7.09","-8.70","-1.46","53.19","15.32","none","none","0.01","848.5M","28.8M","-136.3M","-19.7%","-22.9%","Dec 31","none","-5.61%","-198.98%","0.75","none","254.7M","3,000","0.0%","6,000","0.60","5,000","0.33","1.28","287.88","5.11","8547.00","282.77"
"tixx","1.00","1.91","8.248","none","12.1K","6,000","-75.4%","-67.0%","14.2M","7.42M","3.20M","none","none","none","8.72","-8.96","-1.24","8.36","2.33","0.22","none","0.23","62.0M","-57.6M","-66.4M","none","none","Dec 31","none","-50.59%","-68.19%","1.31","0.04","17.3M","27.0K","0.8%","0","2.70","10.0K","1.94","2.81","44.85","5.11","1164.00","39.74"
"tjx","22.50","33.80","37.00","0.84","1.42M","959.0K","+26.1%","+69.1%","9.27B","274.3M","216.7M","0.18","0.53%","none","4.41","1.88","0.40","35.40","0.51","7.66","18.01","0.95","9.97B","1.06B","529.0M","5.3%","8.5%","Jan 27","none","none","none","none","none","none","none","none","none","none","none","34.26","37.69","10.01","5.11","24256080.00","4.91"
"tk","27.25","27.64","54.50","0.59","180.1K","211.0K","-24.7%","+1.0%","1.11B","40.0M","18.8M","0.86","3.11%","none","33.35","10.56","1.58","27.03","7.78","0.83","2.62","1.02","1.10B","609.0M","427.8M","39.0%","45.2%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","27.49","30.26","10.08","5.11","15070018.00","4.97"
"tka","9.50","15.10","15.50","none","14.0K","15.0K","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","14.90","16.50","10.74","5.11","230950.00","5.63"
"tkc","5.90","12.60","118.75","none","275.1K","57.0K","-88.7%","-84.8%","1.33B","105.5M","23.2M","none","none","none","11.18","-0.51","-0.39","22.27","0.56","1.13","none","0.57","2.16B","630.3M","-54.1M","-2.5%","12.5%","Dec 31","none","-1.45%","-4.35%","0.47","1.57","58.9M","109.0K","0.5%","110.0K","3.30","33.0K","13.27","15.50","16.80","5.11","1467662.00","11.70"
"tkci","5.438","7.90","26.438","-0.43","92.5K","63.0K","+42.0%","+90.4%","57.8M","7.32M","4.50M","none","none","none","6.94","1.00","0.23","10.61","3.57","1.14","7.89","0.74","62.6M","11.9M","5.85M","9.3%","15.9%","Dec 31","none","15.31%","24.25%","4.72","0.04","26.2M","134.0K","3.0%","136.0K","1.28","105.0K","8.01","8.54","6.62","5.11","343629.00","1.51"
"tkgf","0.281","0.90","1.74","1.26","5,045","3,000","+2.9%","+37.9%","4.46M","4.96M","2.70M","none","none","none","1.44","-0.38","-0.06","15.99","0.10","0.62","none","0.06","88.0M","-1.69M","-2.14M","-2.4%","-2.9%","Dec 31","none","-6.89%","-22.66%","1.04","1.25","509.0K","1,000","0.0%","0","0.33","3,000","0.85","1","17.65","5.11","85.00","12.54"
"tkioy","41.153","41.153","58.25","0.86","30.3K","13.0K","-27.3%","-2.5%","12.8B","309.9M","306.8M","none","none","none","none","2.46","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","42.01","39.85","-5.14","5.11","373889.00","-10.25"
"tklc","11.50","19.20","40.50","1.67","545.9K","572.0K","-47.6%","-29.7%","1.15B","59.8M","30.5M","none","none","none","4.11","0.01","-0.04","5.36","2.90","4.67","3,840.00","3.58","329.0M","32.3M","792.0K","0.2%","3.2%","Dec 31","none","0.17%","0.33%","3.20","0.50","173.3M","3.44M","11.3%","3.15M","6.15","560.0K","19.80","19.42","-1.92","5.11","13299660.00","-7.02"
"tkr","11.75","13.47","18.65","1.11","261.5K","114.0K","-4.6%","+27.9%","808.6M","60.0M","46.8M","0.72","5.34%","none","15.99","-0.06","-0.24","45.11","0.26","0.84","none","0.30","2.56B","188.4M","-3.74M","-0.1%","1.4%","Dec 31","none","-0.15%","-0.38%","1.47","0.57","15.7M","497.0K","1.1%","403.0K","2.89","172.0K","","14.18","0.00","5.11","0.00","-5.11"
"tks","7.20","9.58","12.31","1.09","59.5K","31.0K","+2.9%","+38.0%","1.87B","195.6M","181.9M","none","none","none","2.39","0.19","0.04","27.84","2.98","4.01","49.90","0.34","5.97B","678.8M","42.6M","1.7%","7.6%","Apr 30","none","2.31%","12.46%","1.99","0.39","582.4M","1,000","0.0%","20.0K","0.01","123.0K","9.70","11.15","14.95","5.11","93120.00","9.84"
